dep_hash,dep_address,dep_amount,w1_hash,w1_address,w1_amount,difference
0xdf3f4ce4394c365e0b46304e153a46fcdf6a537e8d994fc86e6e635837dc6d59,0x940a7490062b11c489b294706ad5b6523873e3d1,0.08413,0x80b27c6170cb6e61ae7c1e52f63d451a19139b9e548466438d617f3d3be76800,0xfe6dae7bcae0c3f61df52efd80e13a89c68d4ee3,0.08413,0.0
0x091f4c2f82812b305c58393995171aab0095018e76263c78f16218a0cac59831,0x9b9a4c3febc12acd24f8866007a82182da45dbc4,0.1079949434625657,0x6c54382abe7df2355b940e798af7c196e7eb0fc5a886ff97c511f447d4f52e53,0x449dc257ecb6929b4b3a02e0f2e8bc9f64b236a4,0.107994943462566,3e-16
0x9b47dc5fa631e837bea33aa25b8bfdc5d56f9e019d79f53432c49f1254a4854e,0x437b66d62a344b74489c825478a95e87a5c8e807,0.099,0x7d228607978641e0ff824049fe43dbabedceba1d68c26bc98f4c0baad373ffd7,0xd1977be2bc920dcdda78c65502dc546926d79b3e,0.099,0.0
0x9b47dc5fa631e837bea33aa25b8bfdc5d56f9e019d79f53432c49f1254a4854e,0x437b66d62a344b74489c825478a95e87a5c8e807,0.099,0x4b4fe1c0073c0d66299e9808e54b1d2b6374074c855bff204cf595ed11159019,0x26cf80daa947d776a01b9d59464c578e9513e426,0.099,0.0
0x239aa2b1291202ec1b1ddd7bf016148cb30edea64c213332067a686712ba5e4f,0x625523f13c3062aaafc932e2e064994f35a54a7e,0.098,0x15083a9e10049cb4b3ad24f1ef163478a46b52207c9315e6ee5e2c790671f351,0x37f199316b742fa0999669987ba5e3214fde5016,0.098,0.0
0x227ab7a6a0545b08bb97126e033e759c11d8da21c687bdeed224c3225cfc2235,0x1458ebba7e380db99f313fcb7012d71a83a5b618,0.098,0x15083a9e10049cb4b3ad24f1ef163478a46b52207c9315e6ee5e2c790671f351,0x37f199316b742fa0999669987ba5e3214fde5016,0.098,0.0
0x423a4cf1aad0d235d8cf75c6f9d560a3b4cf96d6442905dbc57ffe7848b62995,0x7bf6f95dfa884e482c9b97840af94f1a72840df0,0.099,0x7d228607978641e0ff824049fe43dbabedceba1d68c26bc98f4c0baad373ffd7,0xd1977be2bc920dcdda78c65502dc546926d79b3e,0.099,0.0
0x423a4cf1aad0d235d8cf75c6f9d560a3b4cf96d6442905dbc57ffe7848b62995,0x7bf6f95dfa884e482c9b97840af94f1a72840df0,0.099,0x4b4fe1c0073c0d66299e9808e54b1d2b6374074c855bff204cf595ed11159019,0x26cf80daa947d776a01b9d59464c578e9513e426,0.099,0.0
0xda7d8403676fc6791127d6fdae03966f3a8ab5678628a20d723d61e16aab1ee3,0x2086fd8908ddfdbaf7158b0a1547f63afd76f664,0.1092953756652731,0xf26150ccba0fc3279a7f80fc8191a1a9d4ece7f9690b529874697f64558147f5,0x9b9a4c3febc12acd24f8866007a82182da45dbc4,0.109295375665273,1e-16
0x9d357fcec635a080e3dcbcd307d728874f8ad158156cabc462990e2bf3866481,0x830b1f81ad8ac4e23eb6ddaf17bb841de8df4eb5,0.1105427386893387,0x6040b106caa7ed4f9b673c6a268dcfb07684227c25e5efbe4d774d59f042abd4,0x2086fd8908ddfdbaf7158b0a1547f63afd76f664,0.110542738689339,3e-16
0x18400e545cc5d79dab7637801b55ae1ea06adabc0dd82c3fd9a61a17244abf7f,0x8a011ef5f1b4c491cfb683f162c57d700514bce1,0.1114932749942189,0xcd28dbaececeddb4f6566e19b5ac852b74135153392f330e71fe0d60d8e31b60,0x830b1f81ad8ac4e23eb6ddaf17bb841de8df4eb5,0.111493274994219,1e-16
0x5c39eb8f02ea39623923eac65483c4b74f5712223cbca9bc8e910cb565c774f2,0x718240a4b5ef426f7a72249a73f1c5c854079c18,0.1124425603615929,0x4c69717c2547b280835868b63c3682414fc31edf756a725ca9c2034c247dd883,0x8a011ef5f1b4c491cfb683f162c57d700514bce1,0.112442560361593,1e-16
0xe0b2906bc36214bd351a62af0c9ff2dcc4a22d8766c579c99b96398fbb68e94b,0x07cf9850ea9e26e0d5f42ce0af16d59842874aac,0.1134892895355315,0x561b87c08df7eb7f72697fa4a655b6c45cf8a78b2eb5af932d16cf718b82cf38,0x718240a4b5ef426f7a72249a73f1c5c854079c18,0.113489289535532,5e-16
0x7277a93a7197b3ac08837e92d4f3752aae3949d1dc4468304c5e60f3c5532375,0xd65c62ad335ea36445e4f3992170a5a2ee8d296d,0.1144599558693118,0x3c96bb2f53f7402664453ba26806b1dbb7e55992e7e97f9ca70d76e93928d506,0x07cf9850ea9e26e0d5f42ce0af16d59842874aac,0.114459955869312,2e-16
